product_id,product_name,category,category_source,country_code,high_count,moderate_count,low_count,diagnosed_count,risk_level,label_burden_level
1,Peeled foul with oil tomato paste,Beverages,tags,CODEX,0,2,2,4,medium,safe
1,Peeled foul with oil tomato paste,Beverages,tags,EU,0,2,2,4,medium,safe
1,Peeled foul with oil tomato paste,Beverages,tags,US,0,2,2,4,medium,safe
2,Chacharoni Black bean Sauce Ramen,Beverages,tags,CODEX,2,2,0,4,high,multiple_warning
2,Chacharoni Black bean Sauce Ramen,Beverages,tags,EU,2,2,0,4,high,multiple_warning
2,Chacharoni Black bean Sauce Ramen,Beverages,tags,US,2,2,0,4,high,multiple_warning
3,Korean sling pears,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
3,Korean sling pears,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
3,Korean sling pears,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
4,(no name),Other,other,CODEX,0,1,3,4,low,safe
4,(no name),Other,other,EU,0,0,4,4,low,safe
4,(no name),Other,other,US,0,1,3,4,low,safe
5,Soft cheese cake,Dairy,name,CODEX,1,3,0,4,medium,single_warning
5,Soft cheese cake,Dairy,name,EU,1,2,1,4,medium,single_warning
5,Soft cheese cake,Dairy,name,US,1,2,1,4,medium,single_warning
6,Shin Ramyun (신라면),Meals,top,CODEX,3,1,0,4,high,multiple_warning
6,Shin Ramyun (신라면),Meals,top,EU,3,0,1,4,high,multiple_warning
6,Shin Ramyun (신라면),Meals,top,US,3,1,0,4,high,multiple_warning
7,Milk Chocolate N07,Dairy,tags,CODEX,0,0,0,0,undiagnosed,undiagnosed
7,Milk Chocolate N07,Dairy,tags,EU,0,0,0,0,undiagnosed,undiagnosed
7,Milk Chocolate N07,Dairy,tags,US,0,0,0,0,undiagnosed,undiagnosed
8,Cafe Moka HG,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
8,Cafe Moka HG,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
8,Cafe Moka HG,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
9,8 Galettes au Beurre,Sweets,tags,CODEX,3,1,0,4,high,multiple_warning
9,8 Galettes au Beurre,Sweets,tags,EU,3,1,0,4,high,multiple_warning
9,8 Galettes au Beurre,Sweets,tags,US,3,1,0,4,high,multiple_warning
10,4 Palets au Beurre,Sweets,tags,CODEX,3,1,0,4,high,multiple_warning
10,4 Palets au Beurre,Sweets,tags,EU,3,1,0,4,high,multiple_warning
10,4 Palets au Beurre,Sweets,tags,US,3,1,0,4,high,multiple_warning
11,Green tea cacao,Beverages,tags,CODEX,0,0,0,0,undiagnosed,undiagnosed
11,Green tea cacao,Beverages,tags,EU,0,0,0,0,undiagnosed,undiagnosed
11,Green tea cacao,Beverages,tags,US,0,0,0,0,undiagnosed,undiagnosed
12,Pamplemousse rose,Beverages,tags,CODEX,0,0,0,0,undiagnosed,undiagnosed
12,Pamplemousse rose,Beverages,tags,EU,0,0,0,0,undiagnosed,undiagnosed
12,Pamplemousse rose,Beverages,tags,US,0,0,0,0,undiagnosed,undiagnosed
13,Vanilla,Dairy,tags,CODEX,2,1,1,4,high,multiple_warning
13,Vanilla,Dairy,tags,EU,1,2,1,4,medium,single_warning
13,Vanilla,Dairy,tags,US,2,1,1,4,high,multiple_warning
14,Milk oatmeal,Dairy,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
14,Milk oatmeal,Dairy,name,EU,0,0,0,0,undiagnosed,undiagnosed
14,Milk oatmeal,Dairy,name,US,0,0,0,0,undiagnosed,undiagnosed
15,Herbs and cereal beverage,Beverages,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
15,Herbs and cereal beverage,Beverages,name,EU,0,0,0,0,undiagnosed,undiagnosed
15,Herbs and cereal beverage,Beverages,name,US,0,0,0,0,undiagnosed,undiagnosed
16,Super herbs and cereals beverage,Beverages,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
16,Super herbs and cereals beverage,Beverages,name,EU,0,0,0,0,undiagnosed,undiagnosed
16,Super herbs and cereals beverage,Beverages,name,US,0,0,0,0,undiagnosed,undiagnosed
17,Roasted milk tea,Dairy,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
17,Roasted milk tea,Dairy,name,EU,0,0,0,0,undiagnosed,undiagnosed
17,Roasted milk tea,Dairy,name,US,0,0,0,0,undiagnosed,undiagnosed
18,Dried Mangoes,Beverages,tags,CODEX,1,2,1,4,medium,single_warning
18,Dried Mangoes,Beverages,tags,EU,1,2,1,4,medium,single_warning
18,Dried Mangoes,Beverages,tags,US,1,2,1,4,medium,single_warning
19,Good Night,Beverages,top,CODEX,0,0,0,0,undiagnosed,undiagnosed
19,Good Night,Beverages,top,EU,0,0,0,0,undiagnosed,undiagnosed
19,Good Night,Beverages,top,US,0,0,0,0,undiagnosed,undiagnosed
20,Gochujang,Other,other,CODEX,2,1,1,4,high,multiple_warning
20,Gochujang,Other,other,EU,2,1,1,4,high,multiple_warning
20,Gochujang,Other,other,US,2,1,1,4,high,multiple_warning
21,친한 참기름 (sesame oil),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
21,친한 참기름 (sesame oil),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
21,친한 참기름 (sesame oil),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
22,green tea milk spread,Dairy,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
22,green tea milk spread,Dairy,name,EU,0,0,0,0,undiagnosed,undiagnosed
22,green tea milk spread,Dairy,name,US,0,0,0,0,undiagnosed,undiagnosed
23,무파마 큰사발,Beverages,tags,CODEX,1,0,0,1,medium,single_warning
23,무파마 큰사발,Beverages,tags,EU,1,0,0,1,medium,single_warning
23,무파마 큰사발,Beverages,tags,US,1,0,0,1,medium,single_warning
24,감자깡,Meals,tags,CODEX,3,1,0,4,high,multiple_warning
24,감자깡,Meals,tags,EU,3,0,1,4,high,multiple_warning
24,감자깡,Meals,tags,US,3,1,0,4,high,multiple_warning
25,"Shin Ramyun Instant Noodles, Hot & Spicy",Beverages,tags,CODEX,3,1,0,4,high,multiple_warning
25,"Shin Ramyun Instant Noodles, Hot & Spicy",Beverages,tags,EU,3,0,1,4,high,multiple_warning
25,"Shin Ramyun Instant Noodles, Hot & Spicy",Beverages,tags,US,3,1,0,4,high,multiple_warning
26,AnSungTangMyun Noodle,Beverages,tags,CODEX,3,1,0,4,high,multiple_warning
26,AnSungTangMyun Noodle,Beverages,tags,EU,3,0,1,4,high,multiple_warning
26,AnSungTangMyun Noodle,Beverages,tags,US,3,1,0,4,high,multiple_warning
27,Curry mild 100g ot 40,Other,other,CODEX,4,0,0,4,high,multiple_warning
27,Curry mild 100g ot 40,Other,other,EU,3,1,0,4,high,multiple_warning
27,Curry mild 100g ot 40,Other,other,US,4,0,0,4,high,multiple_warning
28,Panure Panko,Beverages,tags,CODEX,0,4,0,4,medium,safe
28,Panure Panko,Beverages,tags,EU,0,4,0,4,medium,safe
28,Panure Panko,Beverages,tags,US,0,4,0,4,medium,safe
29,자연한입 망고,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
29,자연한입 망고,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
29,자연한입 망고,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
30,สาหร่ายเกาหลีถุงสีเขียวถุงเล็ก,Beverages,tags,CODEX,0,0,0,0,undiagnosed,undiagnosed
30,สาหร่ายเกาหลีถุงสีเขียวถุงเล็ก,Beverages,tags,EU,0,0,0,0,undiagnosed,undiagnosed
30,สาหร่ายเกาหลีถุงสีเขียวถุงเล็ก,Beverages,tags,US,0,0,0,0,undiagnosed,undiagnosed
31,고기전용쌈장,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
31,고기전용쌈장,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
31,고기전용쌈장,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
32,Vita Power витаминизированный напиток,Other,other,CODEX,0,0,1,1,low,safe
32,Vita Power витаминизированный напиток,Other,other,EU,0,0,1,1,low,safe
32,Vita Power витаминизированный напиток,Other,other,US,0,0,1,1,low,safe
33,Malang cow soft chewing candy,Sweets,tags,CODEX,2,1,1,4,high,multiple_warning
33,Malang cow soft chewing candy,Sweets,tags,EU,2,0,2,4,high,multiple_warning
33,Malang cow soft chewing candy,Sweets,tags,US,2,0,2,4,high,multiple_warning
34,ZEC Cracker,Sweets,tags,CODEX,3,1,0,4,high,multiple_warning
34,ZEC Cracker,Sweets,tags,EU,3,1,0,4,high,multiple_warning
34,ZEC Cracker,Sweets,tags,US,3,1,0,4,high,multiple_warning
35,seok,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
35,seok,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
35,seok,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
36,Choco Pie,Sweets,tags,CODEX,3,0,1,4,high,multiple_warning
36,Choco Pie,Sweets,tags,EU,3,0,1,4,high,multiple_warning
36,Choco Pie,Sweets,tags,US,3,0,1,4,high,multiple_warning
37,Half chocolate biscuit (초콜릿 반 비스킷),Sweets,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
37,Half chocolate biscuit (초콜릿 반 비스킷),Sweets,name,EU,0,0,0,0,undiagnosed,undiagnosed
37,Half chocolate biscuit (초콜릿 반 비스킷),Sweets,name,US,0,0,0,0,undiagnosed,undiagnosed
38,Buldak Original,Beverages,tags,CODEX,2,2,0,4,high,multiple_warning
38,Buldak Original,Beverages,tags,EU,2,2,0,4,high,multiple_warning
38,Buldak Original,Beverages,tags,US,2,2,0,4,high,multiple_warning
39,(no name),Beverages,tags,CODEX,0,1,3,4,low,safe
39,(no name),Beverages,tags,EU,0,1,3,4,low,safe
39,(no name),Beverages,tags,US,0,1,3,4,low,safe
40,씨그램,Beverages,tags,CODEX,0,0,4,4,low,safe
40,씨그램,Beverages,tags,EU,0,0,4,4,low,safe
40,씨그램,Beverages,tags,US,0,0,4,4,low,safe
41,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
41,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
41,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
42,Haitai Grape Juice Bon Bon D,Beverages,tags,CODEX,1,0,3,4,medium,single_warning
42,Haitai Grape Juice Bon Bon D,Beverages,tags,EU,0,1,3,4,low,safe
42,Haitai Grape Juice Bon Bon D,Beverages,tags,US,1,0,3,4,medium,single_warning
43,Milk (우유),Dairy,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
43,Milk (우유),Dairy,name,EU,0,0,0,0,undiagnosed,undiagnosed
43,Milk (우유),Dairy,name,US,0,0,0,0,undiagnosed,undiagnosed
44,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
44,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
44,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
45,Choco Pie,Sweets,name,CODEX,3,1,0,4,high,multiple_warning
45,Choco Pie,Sweets,name,EU,3,1,0,4,high,multiple_warning
45,Choco Pie,Sweets,name,US,3,1,0,4,high,multiple_warning
46,오뜨 프로마즈,Sweets,tags,CODEX,0,0,0,0,undiagnosed,undiagnosed
46,오뜨 프로마즈,Sweets,tags,EU,0,0,0,0,undiagnosed,undiagnosed
46,오뜨 프로마즈,Sweets,tags,US,0,0,0,0,undiagnosed,undiagnosed
47,Milk (두유),Dairy,name,CODEX,0,0,4,4,low,safe
47,Milk (두유),Dairy,name,EU,0,0,4,4,low,safe
47,Milk (두유),Dairy,name,US,0,0,4,4,low,safe
48,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
48,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
48,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
49,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
49,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
49,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
50,Cheese (치즈),Dairy,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
50,Cheese (치즈),Dairy,name,EU,0,0,0,0,undiagnosed,undiagnosed
50,Cheese (치즈),Dairy,name,US,0,0,0,0,undiagnosed,undiagnosed
51,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
51,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
51,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
52,녹차맛 훈제란,Beverages,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
52,녹차맛 훈제란,Beverages,name,EU,0,0,0,0,undiagnosed,undiagnosed
52,녹차맛 훈제란,Beverages,name,US,0,0,0,0,undiagnosed,undiagnosed
53,우엉차,Beverages,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
53,우엉차,Beverages,name,EU,0,0,0,0,undiagnosed,undiagnosed
53,우엉차,Beverages,name,US,0,0,0,0,undiagnosed,undiagnosed
54,ginger tea,Beverages,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
54,ginger tea,Beverages,name,EU,0,0,0,0,undiagnosed,undiagnosed
54,ginger tea,Beverages,name,US,0,0,0,0,undiagnosed,undiagnosed
55,쌀건빵 (Rice cookie),Meals,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
55,쌀건빵 (Rice cookie),Meals,name,EU,0,0,0,0,undiagnosed,undiagnosed
55,쌀건빵 (Rice cookie),Meals,name,US,0,0,0,0,undiagnosed,undiagnosed
56,Peanut butter (띵콩버터),Beverages,tags,CODEX,0,0,0,0,undiagnosed,undiagnosed
56,Peanut butter (띵콩버터),Beverages,tags,EU,0,0,0,0,undiagnosed,undiagnosed
56,Peanut butter (띵콩버터),Beverages,tags,US,0,0,0,0,undiagnosed,undiagnosed
57,JARDIN coffee,Beverages,tags,CODEX,0,0,0,0,undiagnosed,undiagnosed
57,JARDIN coffee,Beverages,tags,EU,0,0,0,0,undiagnosed,undiagnosed
57,JARDIN coffee,Beverages,tags,US,0,0,0,0,undiagnosed,undiagnosed
58,Water ( 물 ),Beverages,tags,CODEX,0,0,0,0,undiagnosed,undiagnosed
58,Water ( 물 ),Beverages,tags,EU,0,0,0,0,undiagnosed,undiagnosed
58,Water ( 물 ),Beverages,tags,US,0,0,0,0,undiagnosed,undiagnosed
59,오미자 감식초,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
59,오미자 감식초,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
59,오미자 감식초,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
60,Aloe Organic,Beverages,tags,CODEX,0,1,3,4,low,safe
60,Aloe Organic,Beverages,tags,EU,0,1,3,4,low,safe
60,Aloe Organic,Beverages,tags,US,0,1,3,4,low,safe
61,Spinach (시금치),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
61,Spinach (시금치),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
61,Spinach (시금치),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
62,naturally dried,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
62,naturally dried,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
62,naturally dried,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
63,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
63,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
63,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
64,콩두유,Dairy,tags,CODEX,0,1,3,4,low,safe
64,콩두유,Dairy,tags,EU,0,0,4,4,low,safe
64,콩두유,Dairy,tags,US,0,1,3,4,low,safe
65,Halls,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
65,Halls,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
65,Halls,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
66,homemade style cookie,Snacks,name,CODEX,1,0,0,1,medium,single_warning
66,homemade style cookie,Snacks,name,EU,1,0,0,1,medium,single_warning
66,homemade style cookie,Snacks,name,US,1,0,0,1,medium,single_warning
67,[KOPIKO] COFFEE CANDY,Sweets,tags,CODEX,3,1,0,4,high,multiple_warning
67,[KOPIKO] COFFEE CANDY,Sweets,tags,EU,3,0,1,4,high,multiple_warning
67,[KOPIKO] COFFEE CANDY,Sweets,tags,US,3,0,1,4,high,multiple_warning
68,Aloe Sugar Free,Beverages,tags,CODEX,0,0,3,3,low,safe
68,Aloe Sugar Free,Beverages,tags,EU,0,0,3,3,low,safe
68,Aloe Sugar Free,Beverages,tags,US,0,0,3,3,low,safe
69,커피,Beverages,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
69,커피,Beverages,name,EU,0,0,0,0,undiagnosed,undiagnosed
69,커피,Beverages,name,US,0,0,0,0,undiagnosed,undiagnosed
70,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
70,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
70,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
71,고소한 현미,Beverages,tags,CODEX,2,2,0,4,high,multiple_warning
71,고소한 현미,Beverages,tags,EU,0,4,0,4,medium,safe
71,고소한 현미,Beverages,tags,US,1,3,0,4,medium,single_warning
72,Dinkelflocken,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
72,Dinkelflocken,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
72,Dinkelflocken,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
73,whole grain muesli,Beverages,tags,CODEX,0,1,0,1,low,safe
73,whole grain muesli,Beverages,tags,EU,0,1,0,1,low,safe
73,whole grain muesli,Beverages,tags,US,0,1,0,1,low,safe
74,Premium Sesame Oil,Beverages,tags,CODEX,2,0,2,4,high,multiple_warning
74,Premium Sesame Oil,Beverages,tags,EU,2,0,2,4,high,multiple_warning
74,Premium Sesame Oil,Beverages,tags,US,2,0,2,4,high,multiple_warning
75,Real Granola,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
75,Real Granola,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
75,Real Granola,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
76,Jersey Dairy Butter,Dairy,name,CODEX,2,0,2,4,high,multiple_warning
76,Jersey Dairy Butter,Dairy,name,EU,2,0,2,4,high,multiple_warning
76,Jersey Dairy Butter,Dairy,name,US,2,0,2,4,high,multiple_warning
77,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
77,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
77,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
78,Sauce Soja Sempio 501 500ML,Other,other,CODEX,1,1,2,4,medium,single_warning
78,Sauce Soja Sempio 501 500ML,Other,other,EU,1,0,3,4,medium,single_warning
78,Sauce Soja Sempio 501 500ML,Other,other,US,1,1,2,4,medium,single_warning
79,Chocolate Creme Cookies,Sweets,name,CODEX,4,0,0,4,high,multiple_warning
79,Chocolate Creme Cookies,Sweets,name,EU,3,1,0,4,high,multiple_warning
79,Chocolate Creme Cookies,Sweets,name,US,3,1,0,4,high,multiple_warning
80,Gouda Cheese Wedge Mild,Dairy,tags,CODEX,1,2,1,4,medium,single_warning
80,Gouda Cheese Wedge Mild,Dairy,tags,EU,1,2,1,4,medium,single_warning
80,Gouda Cheese Wedge Mild,Dairy,tags,US,1,2,1,4,medium,single_warning
81,Peach Water,Beverages,name,CODEX,0,0,4,4,low,safe
81,Peach Water,Beverages,name,EU,0,0,4,4,low,safe
81,Peach Water,Beverages,name,US,0,0,4,4,low,safe
82,지리산,Other,other,CODEX,0,0,4,4,low,safe
82,지리산,Other,other,EU,0,0,4,4,low,safe
82,지리산,Other,other,US,0,0,4,4,low,safe
83,Creme glacée noix de macadamia,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
83,Creme glacée noix de macadamia,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
83,Creme glacée noix de macadamia,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
84,"Portion d'Infusion au Miel, Gingembre et Thé",Sweets,top,CODEX,1,1,2,4,medium,single_warning
84,"Portion d'Infusion au Miel, Gingembre et Thé",Sweets,top,EU,1,1,2,4,medium,single_warning
84,"Portion d'Infusion au Miel, Gingembre et Thé",Sweets,top,US,1,1,2,4,medium,single_warning
85,Dream Cacao 56%,Snacks,top,CODEX,3,0,1,4,high,multiple_warning
85,Dream Cacao 56%,Snacks,top,EU,3,0,1,4,high,multiple_warning
85,Dream Cacao 56%,Snacks,top,US,3,0,1,4,high,multiple_warning
86,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
86,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
86,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
87,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
87,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
87,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
88,Buldak Dumpling Hot chicken flavour,Beverages,tags,CODEX,1,2,1,4,medium,single_warning
88,Buldak Dumpling Hot chicken flavour,Beverages,tags,EU,0,2,2,4,medium,safe
88,Buldak Dumpling Hot chicken flavour,Beverages,tags,US,1,2,1,4,medium,single_warning
89,Milk Chocolate,Beverages,tags,CODEX,2,1,0,3,high,multiple_warning
89,Milk Chocolate,Beverages,tags,EU,2,1,0,3,high,multiple_warning
89,Milk Chocolate,Beverages,tags,US,2,1,0,3,high,multiple_warning
90,Cheesepop Gouda 65g Paahdettuja Gouda-juustopalloja,Dairy,tags,CODEX,3,0,1,4,high,multiple_warning
90,Cheesepop Gouda 65g Paahdettuja Gouda-juustopalloja,Dairy,tags,EU,3,0,1,4,high,multiple_warning
90,Cheesepop Gouda 65g Paahdettuja Gouda-juustopalloja,Dairy,tags,US,3,0,1,4,high,multiple_warning
91,Honey butter chips,Dairy,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
91,Honey butter chips,Dairy,name,EU,0,0,0,0,undiagnosed,undiagnosed
91,Honey butter chips,Dairy,name,US,0,0,0,0,undiagnosed,undiagnosed
92,Potato Stick (포스틱),Other,other,CODEX,1,3,0,4,medium,single_warning
92,Potato Stick (포스틱),Other,other,EU,1,2,1,4,medium,single_warning
92,Potato Stick (포스틱),Other,other,US,1,3,0,4,medium,single_warning
93,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
93,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
93,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
94,X-5 Peanut Crunch Bar,Other,other,CODEX,1,0,3,4,medium,single_warning
94,X-5 Peanut Crunch Bar,Other,other,EU,1,0,3,4,medium,single_warning
94,X-5 Peanut Crunch Bar,Other,other,US,1,0,3,4,medium,single_warning
95,Diget,Sweets,tags,CODEX,0,0,0,0,undiagnosed,undiagnosed
95,Diget,Sweets,tags,EU,0,0,0,0,undiagnosed,undiagnosed
95,Diget,Sweets,tags,US,0,0,0,0,undiagnosed,undiagnosed
96,정직한 도라지배즙,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
96,정직한 도라지배즙,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
96,정직한 도라지배즙,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
97,(no name),Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
97,(no name),Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
97,(no name),Other,other,US,0,0,0,0,undiagnosed,undiagnosed
98,옥수수 수염차,Beverages,name,CODEX,0,0,0,0,undiagnosed,undiagnosed
98,옥수수 수염차,Beverages,name,EU,0,0,0,0,undiagnosed,undiagnosed
98,옥수수 수염차,Beverages,name,US,0,0,0,0,undiagnosed,undiagnosed
99,Kimchi ramen noodles,Meals,name,CODEX,0,0,3,3,low,safe
99,Kimchi ramen noodles,Meals,name,EU,0,0,3,3,low,safe
99,Kimchi ramen noodles,Meals,name,US,0,0,3,3,low,safe
100,Instant Nudeln Mix,Other,other,CODEX,1,1,2,4,medium,single_warning
100,Instant Nudeln Mix,Other,other,EU,1,1,2,4,medium,single_warning
100,Instant Nudeln Mix,Other,other,US,1,1,2,4,medium,single_warning
101,Dried Seaweed,Other,other,CODEX,1,0,3,4,medium,single_warning
101,Dried Seaweed,Other,other,EU,1,0,3,4,medium,single_warning
101,Dried Seaweed,Other,other,US,1,0,3,4,medium,single_warning
102,2% pêche,Other,other,CODEX,0,1,2,3,low,safe
102,2% pêche,Other,other,EU,0,1,2,3,low,safe
102,2% pêche,Other,other,US,0,1,2,3,low,safe
103,Cheetos Lotte Korean Snack BBQ Flavor,Snacks,name,CODEX,3,0,1,4,high,multiple_warning
103,Cheetos Lotte Korean Snack BBQ Flavor,Snacks,name,EU,3,0,1,4,high,multiple_warning
103,Cheetos Lotte Korean Snack BBQ Flavor,Snacks,name,US,3,0,1,4,high,multiple_warning
104,초코퍼지 쿠키,Snacks,name,CODEX,2,1,0,3,high,multiple_warning
104,초코퍼지 쿠키,Snacks,name,EU,2,1,0,3,high,multiple_warning
104,초코퍼지 쿠키,Snacks,name,US,2,1,0,3,high,multiple_warning
105,JAMMY’S SOFT COOKIES,Other,other,CODEX,1,1,0,2,medium,single_warning
105,JAMMY’S SOFT COOKIES,Other,other,EU,1,1,0,2,medium,single_warning
105,JAMMY’S SOFT COOKIES,Other,other,US,1,1,0,2,medium,single_warning
106,아침에 사과,Other,other,CODEX,0,0,1,1,low,safe
106,아침에 사과,Other,other,EU,0,0,1,1,low,safe
106,아침에 사과,Other,other,US,0,0,1,1,low,safe
107,Energy Bar 에너지바,Other,other,CODEX,3,1,0,4,high,multiple_warning
107,Energy Bar 에너지바,Other,other,EU,3,1,0,4,high,multiple_warning
107,Energy Bar 에너지바,Other,other,US,3,1,0,4,high,multiple_warning
108,BIO PROBIOTIC,Other,other,CODEX,0,0,1,1,low,safe
108,BIO PROBIOTIC,Other,other,EU,0,0,1,1,low,safe
108,BIO PROBIOTIC,Other,other,US,0,0,1,1,low,safe
109,Drinking yoghurt plain,Dairy,tags,CODEX,0,0,1,1,low,safe
109,Drinking yoghurt plain,Dairy,tags,EU,0,0,1,1,low,safe
109,Drinking yoghurt plain,Dairy,tags,US,0,0,1,1,low,safe
110,Seaweed Chips,Beverages,tags,CODEX,2,0,2,4,high,multiple_warning
110,Seaweed Chips,Beverages,tags,EU,2,0,2,4,high,multiple_warning
110,Seaweed Chips,Beverages,tags,US,2,0,2,4,high,multiple_warning
111,허쉬 초코바 Chico bar,Other,other,CODEX,1,1,0,2,medium,single_warning
111,허쉬 초코바 Chico bar,Other,other,EU,1,1,0,2,medium,single_warning
111,허쉬 초코바 Chico bar,Other,other,US,1,1,0,2,medium,single_warning
112,Tirimisu Almond,Other,other,CODEX,3,1,0,4,high,multiple_warning
112,Tirimisu Almond,Other,other,EU,3,0,1,4,high,multiple_warning
112,Tirimisu Almond,Other,other,US,3,0,1,4,high,multiple_warning
113,Teza real leaf iced tea,Beverages,tags,CODEX,0,2,2,4,medium,safe
113,Teza real leaf iced tea,Beverages,tags,EU,0,2,2,4,medium,safe
113,Teza real leaf iced tea,Beverages,tags,US,0,2,2,4,medium,safe
114,Zulka,Sweets,top,CODEX,1,0,1,2,medium,single_warning
114,Zulka,Sweets,top,EU,1,0,1,2,medium,single_warning
114,Zulka,Sweets,top,US,1,0,1,2,medium,single_warning
115,Unknown,Other,other,CODEX,0,0,0,0,undiagnosed,undiagnosed
115,Unknown,Other,other,EU,0,0,0,0,undiagnosed,undiagnosed
115,Unknown,Other,other,US,0,0,0,0,undiagnosed,undiagnosed
